# Download from ensembl database through its query tool BioMart.
# 'Symbol' is Ensembl Gene ID.
# 'ID' is the numeric form of 'Symbol'.
# 'Family' is not given in original file, and we define it on our own. 
# 'Orient' is not given.
# ID	Family	Sysmbol	Species	Chromosome	Orient	Start	End
63324	7349	ENSMUSG00000063324	Mus musculus	19	-	12921356	12921697
63328	10737	ENSMUSG00000063328	Mus musculus	3	-	129771362	129771918
63334	9087	ENSMUSG00000063334	Mus musculus	10	-	111409840	111423196
63350	11667	ENSMUSG00000063350	Mus musculus	9	-	37553697	37554727
63354	14698	ENSMUSG00000063354	Mus musculus	15	-	76442815	76447282
63358	15569	ENSMUSG00000063358	Mus musculus	16	-	16983475	17045366
63362	472	ENSMUSG00000063362	Mus musculus	8	-	23171194	23178761
63376	13771	ENSMUSG00000063376	Mus musculus	4	-	88289545	88290363
63380	11747	ENSMUSG00000063380	Mus musculus	9	-	39065305	39066264
63382	15577	ENSMUSG00000063382	Mus musculus	9	-	44307219	44318471
63406	3285	ENSMUSG00000063406	Mus musculus	5	-	108548334	108561610
63409	9955	ENSMUSG00000063409	Mus musculus	5	-	123939334	123958213
63410	16482	ENSMUSG00000063410	Mus musculus	14	-	121686021	121778452
63415	3376	ENSMUSG00000063415	Mus musculus	6	-	84521938	84543740
63427	4959	ENSMUSG00000063427	Mus musculus	16	-	20822193	20822713
63428	1454	ENSMUSG00000063428	Mus musculus	10	-	40349817	40393558
63430	11924	ENSMUSG00000063430	Mus musculus	5	-	113919467	114039679
63434	6809	ENSMUSG00000063434	Mus musculus	19	-	48280515	48879995
63439	14233	ENSMUSG00000063439	Mus musculus	7	-	26465826	26471575
63445	7618	ENSMUSG00000063445	Mus musculus	16	-	4711322	4719059
63446	4318	ENSMUSG00000063446	Mus musculus	4	-	49072328	49353133
63447	11576	ENSMUSG00000063447	Mus musculus	5	-	108259272	108260783
63455	5664	ENSMUSG00000063455	Mus musculus	6	-	38076014	38146593
63457	6777	ENSMUSG00000063457	Mus musculus	10	-	79755204	79756857
63458	7837	ENSMUSG00000063458	Mus musculus	14	-	22839101	23875256
63478	14412	ENSMUSG00000063478	Mus musculus	6	-	131639152	131640081
63480	9625	ENSMUSG00000063480	Mus musculus	15	-	81871770	81877975
63488	15903	ENSMUSG00000063488	Mus musculus	9	-	122797589	122805242
63506	5810	ENSMUSG00000063506	Mus musculus	14	-	34030009	34183120
63511	4257	ENSMUSG00000063511	Mus musculus	7	-	52631833	52651062
63514	2050	ENSMUSG00000063514	Mus musculus	18	-	37080283	37081861
63531	14972	ENSMUSG00000063531	Mus musculus	5	-	14025276	14256688
63543	9625	ENSMUSG00000063543	Mus musculus	9	-	48258391	48259647
63549	9904	ENSMUSG00000063549	Mus musculus	11	-	58479063	58480046
63550	5603	ENSMUSG00000063550	Mus musculus	7	-	109268968	109358634
63558	14377	ENSMUSG00000063558	Mus musculus	1	-	58086813	58163254
63564	14067	ENSMUSG00000063564	Mus musculus	11	-	51103422	51397420
63568	64	ENSMUSG00000063568	Mus musculus	6	-	52718791	53018589
63576	5924	ENSMUSG00000063576	Mus musculus	17	-	46811503	46817746
63582	3799	ENSMUSG00000063582	Mus musculus	7	-	112041184	112042140
63590	14459	ENSMUSG00000063590	Mus musculus	19	-	8136699	8206472
63594	3631	ENSMUSG00000063594	Mus musculus	7	-	17477135	17480784
63603	3891	ENSMUSG00000063603	Mus musculus	16	-	59167038	59167967
63605	12008	ENSMUSG00000063605	Mus musculus	8	-	97426771	97441949
63610	5055	ENSMUSG00000063610	Mus musculus	7	-	115315312	115316256
63626	9655	ENSMUSG00000063626	Mus musculus	8	-	29762522	30329810
63632	5908	ENSMUSG00000063632	Mus musculus	12	-	28019129	28027439
63646	2885	ENSMUSG00000063646	Mus musculus	5	-	37442155	37516534
63651	9275	ENSMUSG00000063651	Mus musculus	7	-	26152635	26154743
63652	14344	ENSMUSG00000063652	Mus musculus	11	-	53764326	53793529
63659	6176	ENSMUSG00000063659	Mus musculus	1	-	179374792	179380891
63661	16369	ENSMUSG00000063661	Mus musculus	15	-	101623739	101632763
63663	13461	ENSMUSG00000063663	Mus musculus	X	-	105937547	106029694
63670	11747	ENSMUSG00000063670	Mus musculus	9	-	39045072	39046016
63672	1129	ENSMUSG00000063672	Mus musculus	8	-	24263772	24269420
63681	16322	ENSMUSG00000063681	Mus musculus	1	-	141094920	141273618
63683	12966	ENSMUSG00000063683	Mus musculus	19	-	12707798	12726227
63689	15711	ENSMUSG00000063689	Mus musculus	3	-	96023839	96024231
63698	477	ENSMUSG00000063698	Mus musculus	19	-	60913180	60937330
63704	14041	ENSMUSG00000063704	Mus musculus	15	-	75824199	75829582
63713	15377	ENSMUSG00000063713	Mus musculus	7	-	51443643	51447816
63727	7911	ENSMUSG00000063727	Mus musculus	15	-	54082181	54109981
63728	9050	ENSMUSG00000063728	Mus musculus	X	-	151358555	151370530
63730	13447	ENSMUSG00000063730	Mus musculus	3	-	98513178	98528499
63760	8810	ENSMUSG00000063760	Mus musculus	10	-	31222504	31328397
63762	14427	ENSMUSG00000063762	Mus musculus	6	-	132901120	132902082
63764	5157	ENSMUSG00000063764	Mus musculus	7	-	115773508	115774440
63777	4308	ENSMUSG00000063777	Mus musculus	19	-	13485061	13485990
63779	3660	ENSMUSG00000063779	Mus musculus	3	-	106004409	106022397
63785	10836	ENSMUSG00000063785	Mus musculus	X	-	45610085	45635620
63787	7235	ENSMUSG00000063787	Mus musculus	14	-	21522291	21523639
63789	11814	ENSMUSG00000063789	Mus musculus	8	-	73032164	73034266
63796	14392	ENSMUSG00000063796	Mus musculus	19	-	8665779	8686324
63800	6160	ENSMUSG00000063800	Mus musculus	4	-	108237479	108251894
63801	11425	ENSMUSG00000063801	Mus musculus	7	-	87020218	87065487
63802	8369	ENSMUSG00000063802	Mus musculus	7	-	4612119	4636556
63804	8292	ENSMUSG00000063804	Mus musculus	10	-	45096439	45206201
63808	1671	ENSMUSG00000063808	Mus musculus	7	-	36061564	36103434
63810	5806	ENSMUSG00000063810	Mus musculus	6	-	85537525	85652636
63820	7698	ENSMUSG00000063820	Mus musculus	5	-	77433080	77438503
63821	10516	ENSMUSG00000063821	Mus musculus	14	-	22495804	22533798
63838	12786	ENSMUSG00000063838	Mus musculus	7	-	4102866	4116315
63849	5106	ENSMUSG00000063849	Mus musculus	9	-	57260475	57287921
63851	8119	ENSMUSG00000063851	Mus musculus	4	-	62088574	62096286
63856	14777	ENSMUSG00000063856	Mus musculus	9	-	108241605	108242669
63867	4352	ENSMUSG00000063867	Mus musculus	14	-	53009490	53010446
63870	16384	ENSMUSG00000063870	Mus musculus	6	-	125045999	125080609
63873	6759	ENSMUSG00000063873	Mus musculus	2	-	144993490	145467902
63881	7470	ENSMUSG00000063881	Mus musculus	11	-	73188253	73189206
63882	791	ENSMUSG00000063882	Mus musculus	4	-	115739570	115747639
63884	808	ENSMUSG00000063884	Mus musculus	6	-	71830642	71858756
63885	15533	ENSMUSG00000063885	Mus musculus	14	-	48818391	48848088
63887	13666	ENSMUSG00000063887	Mus musculus	3	-	25330763	26032656
63888	11380	ENSMUSG00000063888	Mus musculus	17	-	46912050	46919595
63889	7132	ENSMUSG00000063889	Mus musculus	18	-	3266354	3327517
63894	15927	ENSMUSG00000063894	Mus musculus	13	-	21605091	21622989
63895	1719	ENSMUSG00000063895	Mus musculus	14	-	60824707	60870344
63903	15377	ENSMUSG00000063903	Mus musculus	7	-	51480820	51484987
63904	11723	ENSMUSG00000063904	Mus musculus	19	-	4907229	4928247
63919	12654	ENSMUSG00000063919	Mus musculus	5	-	116889281	117041826
63929	7141	ENSMUSG00000063929	Mus musculus	4	-	115273537	115294207
63931	10846	ENSMUSG00000063931	Mus musculus	7	-	35697443	35829726
63935	512	ENSMUSG00000063935	Mus musculus	5	-	72968353	72972323
63952	9639	ENSMUSG00000063952	Mus musculus	17	-	28938071	28975486
63953	6310	ENSMUSG00000063953	Mus musculus	10	-	35430361	35431365
63972	3197	ENSMUSG00000063972	Mus musculus	2	-	38578890	38783208
63975	14585	ENSMUSG00000063975	Mus musculus	6	-	142182748	142271501
64006	3880	ENSMUSG00000064006	Mus musculus	16	-	59073916	59074904
64018	8315	ENSMUSG00000064018	Mus musculus	6	-	60720390	60721053
64023	15476	ENSMUSG00000064023	Mus musculus	7	-	51052947	51059192
64028	15721	ENSMUSG00000064028	Mus musculus	10	-	77178570	77178914
64030	248	ENSMUSG00000064030	Mus musculus	10	-	128185578	128203614
64036	2998	ENSMUSG00000064036	Mus musculus	18	-	74019041	74038788
64037	456	ENSMUSG00000064037	Mus musculus	5	-	31797134	31813788
64039	14012	ENSMUSG00000064039	Mus musculus	9	-	123892171	123893241
64043	15846	ENSMUSG00000064043	Mus musculus	17	-	47277891	47496382
64044	13264	ENSMUSG00000064044	Mus musculus	11	-	58515205	58516125
64057	8104	ENSMUSG00000064057	Mus musculus	11	-	49477112	49478620
64061	9708	ENSMUSG00000064061	Mus musculus	16	-	48925992	48994054
64064	12906	ENSMUSG00000064064	Mus musculus	8	-	111864501	111864764
64065	12055	ENSMUSG00000064065	Mus musculus	10	-	3294060	3460745
64068	13304	ENSMUSG00000064068	Mus musculus	3	-	89013011	89017828
64080	14224	ENSMUSG00000064080	Mus musculus	6	-	91162758	91222534
64084	5139	ENSMUSG00000064084	Mus musculus	2	-	88657330	88658259
64090	2094	ENSMUSG00000064090	Mus musculus	11	-	26371322	26493631
64105	2209	ENSMUSG00000064105	Mus musculus	19	-	46836086	46953285
64109	854	ENSMUSG00000064109	Mus musculus	7	-	31202736	31204873
64110	4441	ENSMUSG00000064110	Mus musculus	9	-	39476644	39477579
64115	14177	ENSMUSG00000064115	Mus musculus	16	-	66655666	67621153
64120	2295	ENSMUSG00000064120	Mus musculus	17	-	49567735	49594753
64121	3620	ENSMUSG00000064121	Mus musculus	17	-	37362036	37363086
64127	7079	ENSMUSG00000064127	Mus musculus	X	-	12252497	12339199
64128	7686	ENSMUSG00000064128	Mus musculus	14	-	57145599	57190669
64129	8348	ENSMUSG00000064129	Mus musculus	X	-	88877533	88881008
64138	7053	ENSMUSG00000064138	Mus musculus	13	-	77847983	78305491
64140	13931	ENSMUSG00000064140	Mus musculus	13	-	23874441	23883364
64141	15535	ENSMUSG00000064141	Mus musculus	4	-	120602742	120624304
64145	8024	ENSMUSG00000064145	Mus musculus	9	-	108505278	108551711
64158	11150	ENSMUSG00000064158	Mus musculus	7	-	52877181	52882612
64165	15760	ENSMUSG00000064165	Mus musculus	11	-	99375428	99382652
64169	3702	ENSMUSG00000064169	Mus musculus	17	-	37499053	37500032
64173	11747	ENSMUSG00000064173	Mus musculus	9	-	39269018	39269962
64177	9112	ENSMUSG00000064177	Mus musculus	6	-	113666113	113669874
64179	166	ENSMUSG00000064179	Mus musculus	7	-	4456172	4467577
64181	7080	ENSMUSG00000064181	Mus musculus	10	-	116343833	116387487
64202	13506	ENSMUSG00000064202	Mus musculus	19	-	28997554	29038644
64210	11020	ENSMUSG00000064210	Mus musculus	15	-	95621274	95805180
64213	2665	ENSMUSG00000064213	Mus musculus	8	-	22844988	22845916
64215	350	ENSMUSG00000064215	Mus musculus	12	-	104672461	104678449
64220	15328	ENSMUSG00000064220	Mus musculus	3	-	96043781	96044173
64224	2002	ENSMUSG00000064224	Mus musculus	11	-	98487674	98499540
64225	2621	ENSMUSG00000064225	Mus musculus	9	-	95460370	95461537
64228	7470	ENSMUSG00000064228	Mus musculus	11	-	73660687	73661625
64232	16419	ENSMUSG00000064232	Mus musculus	15	-	101454459	101458619
64245	12317	ENSMUSG00000064245	Mus musculus	10	-	128873870	128874808
64246	3716	ENSMUSG00000064246	Mus musculus	1	-	136079041	136086605
64247	8749	ENSMUSG00000064247	Mus musculus	5	-	110528988	110534967
64252	12991	ENSMUSG00000064252	Mus musculus	11	-	58355905	58356976
64254	8349	ENSMUSG00000064254	Mus musculus	7	-	25372562	25393942
64262	4084	ENSMUSG00000064262	Mus musculus	6	-	48597233	48610874
64264	8689	ENSMUSG00000064264	Mus musculus	7	-	25292149	25300549
64267	1090	ENSMUSG00000064267	Mus musculus	5	-	122659902	122692306
64272	9969	ENSMUSG00000064272	Mus musculus	1	-	74325124	74326198
64280	8489	ENSMUSG00000064280	Mus musculus	5	-	20798779	20930495
64284	1233	ENSMUSG00000064284	Mus musculus	15	-	85637419	85642089
64288	9189	ENSMUSG00000064288	Mus musculus	13	-	21842063	21842377
64289	872	ENSMUSG00000064289	Mus musculus	2	-	61416640	61492228
64293	15685	ENSMUSG00000064293	Mus musculus	6	-	105627769	106649304
64302	3552	ENSMUSG00000064302	Mus musculus	1	-	120285635	120506009
64307	161	ENSMUSG00000064307	Mus musculus	7	-	109061498	109082382
64310	5381	ENSMUSG00000064310	Mus musculus	16	-	55225288	55298099
64325	10584	ENSMUSG00000064325	Mus musculus	8	-	82494244	82581905
64326	420	ENSMUSG00000064326	Mus musculus	12	-	113883079	113887355
64329	16559	ENSMUSG00000064329	Mus musculus	2	-	66108838	66278894
64330	8708	ENSMUSG00000064330	Mus musculus	6	-	136903030	136912003
64333	11626	ENSMUSG00000064333	Mus musculus	9	-	38684711	38685761
64373	4786	ENSMUSG00000064373	Mus musculus	15	-	3220977	3230508
65954	5362	ENSMUSG00000065954	Mus musculus	8	-	26265024	26311921
65956	2665	ENSMUSG00000065956	Mus musculus	8	-	22675886	22676737
65957	2665	ENSMUSG00000065957	Mus musculus	8	-	22639502	22666768
65958	2665	ENSMUSG00000065958	Mus musculus	8	-	22619728	22620708
65968	432	ENSMUSG00000065968	Mus musculus	16	-	13981795	13986960
65979	11730	ENSMUSG00000065979	Mus musculus	16	-	11803827	11909516
65990	9744	ENSMUSG00000065990	Mus musculus	4	-	155205768	155207172
66026	2090	ENSMUSG00000066026	Mus musculus	4	-	144482730	144517545
66027	14700	ENSMUSG00000066027	Mus musculus	12	-	89192947	89199118
66030	14700	ENSMUSG00000066030	Mus musculus	4	-	143780632	143786837
66031	14700	ENSMUSG00000066031	Mus musculus	4	-	143379255	143506637
66036	5726	ENSMUSG00000066036	Mus musculus	4	-	138936602	139045444
66037	7064	ENSMUSG00000066037	Mus musculus	4	-	135866883	135896596
66042	11414	ENSMUSG00000066042	Mus musculus	4	-	132014644	132019838
66043	1220	ENSMUSG00000066043	Mus musculus	4	-	131911845	131978323
66058	6601	ENSMUSG00000066058	Mus musculus	4	-	118928046	118935026
66071	7141	ENSMUSG00000066071	Mus musculus	4	-	114971651	115005420
66072	7141	ENSMUSG00000066072	Mus musculus	4	-	115190892	115206251
66090	9170	ENSMUSG00000066090	Mus musculus	4	-	102690480	102699447
66097	8844	ENSMUSG00000066097	Mus musculus	4	-	95961208	96015353
66107	3870	ENSMUSG00000066107	Mus musculus	4	-	91857437	91858440
66108	4931	ENSMUSG00000066108	Mus musculus	7	-	149025022	149058990
66113	6011	ENSMUSG00000066113	Mus musculus	4	-	85699924	86074286
66129	252	ENSMUSG00000066129	Mus musculus	7	-	147081086	147125857
66148	15192	ENSMUSG00000066148	Mus musculus	4	-	62069817	62088024
66149	11538	ENSMUSG00000066149	Mus musculus	4	-	62055623	62069659
66150	7794	ENSMUSG00000066150	Mus musculus	4	-	62021754	62052802
66151	16263	ENSMUSG00000066151	Mus musculus	4	-	61961377	62021582
66152	7801	ENSMUSG00000066152	Mus musculus	4	-	61923596	61959445
66178	11975	ENSMUSG00000066178	Mus musculus	4	-	136018165	136019892
66189	2198	ENSMUSG00000066189	Mus musculus	7	-	129815288	129912360
66191	9654	ENSMUSG00000066191	Mus musculus	4	-	47028541	47070178
66196	6663	ENSMUSG00000066196	Mus musculus	4	-	43664332	43666424
66197	6117	ENSMUSG00000066197	Mus musculus	7	-	126287764	126327962
66201	4366	ENSMUSG00000066201	Mus musculus	4	-	42669534	42679295
66202	676	ENSMUSG00000066202	Mus musculus	4	-	42664172	42669525
66224	4057	ENSMUSG00000066224	Mus musculus	4	-	41671265	41677225
66232	8923	ENSMUSG00000066232	Mus musculus	7	-	117161939	117198628
66233	1115	ENSMUSG00000066233	Mus musculus	9	-	122930444	122932601
66235	7740	ENSMUSG00000066235	Mus musculus	9	-	121890729	121905131
66243	5055	ENSMUSG00000066243	Mus musculus	7	-	114988301	114989245
66252	8961	ENSMUSG00000066252	Mus musculus	4	-	26295543	26297423
66258	14329	ENSMUSG00000066258	Mus musculus	7	-	111448411	111464009
66262	4738	ENSMUSG00000066262	Mus musculus	7	-	111169886	111171988
66269	3682	ENSMUSG00000066269	Mus musculus	7	-	110100968	110104134
66278	1033	ENSMUSG00000066278	Mus musculus	5	-	124454651	124482269
66279	10514	ENSMUSG00000066279	Mus musculus	7	-	109259780	109265227
66306	5606	ENSMUSG00000066306	Mus musculus	7	-	109118357	109163472
66307	11918	ENSMUSG00000066307	Mus musculus	4	-	11506809	11514738
66319	7537	ENSMUSG00000066319	Mus musculus	9	-	110888375	110892217
66324	496	ENSMUSG00000066324	Mus musculus	4	-	4691503	4720502
66357	1700	ENSMUSG00000066357	Mus musculus	9	-	108474649	108480957
66359	9163	ENSMUSG00000066359	Mus musculus	12	-	106397914	106404835
66361	15543	ENSMUSG00000066361	Mus musculus	12	-	105385117	105392082
66362	1588	ENSMUSG00000066362	Mus musculus	7	-	95678953	95679408
66363	15543	ENSMUSG00000066363	Mus musculus	12	-	105452843	105459333
66364	15543	ENSMUSG00000066364	Mus musculus	12	-	105366206	105377755
66366	15551	ENSMUSG00000066366	Mus musculus	12	-	105091799	105101767
66382	11638	ENSMUSG00000066382	Mus musculus	9	-	106417880	106418323
66383	11641	ENSMUSG00000066383	Mus musculus	9	-	106402323	106404580
66392	16413	ENSMUSG00000066392	Mus musculus	12	-	89961332	91571883
66407	7798	ENSMUSG00000066407	Mus musculus	7	-	82510941	82511150
66415	11558	ENSMUSG00000066415	Mus musculus	9	-	100978486	101006727
66438	8423	ENSMUSG00000066438	Mus musculus	12	-	81793639	81825199
66440	9212	ENSMUSG00000066440	Mus musculus	12	-	80333334	80397269
66441	4841	ENSMUSG00000066441	Mus musculus	12	-	80276538	80292814
66442	11758	ENSMUSG00000066442	Mus musculus	9	-	89106033	89135059
66456	6222	ENSMUSG00000066456	Mus musculus	9	-	83003555	83014142
66478	574	ENSMUSG00000066478	Mus musculus	9	-	73023234	73023548
66491	11820	ENSMUSG00000066491	Mus musculus	12	-	57474486	57625140
66500	11329	ENSMUSG00000066500	Mus musculus	7	-	51964142	51975214
66510	15854	ENSMUSG00000066510	Mus musculus	9	-	65349260	65360556
66512	15377	ENSMUSG00000066512	Mus musculus	7	-	51471829	51476082
66513	15377	ENSMUSG00000066513	Mus musculus	7	-	51462782	51467075
66515	15377	ENSMUSG00000066515	Mus musculus	7	-	51453561	51457721
66516	15377	ENSMUSG00000066516	Mus musculus	7	-	51357662	51361944
66553	1760	ENSMUSG00000066553	Mus musculus	12	-	25323256	25512739
66554	14046	ENSMUSG00000066554	Mus musculus	5	-	148994475	148995953
66568	7047	ENSMUSG00000066568	Mus musculus	7	-	35129738	35174559
66571	1527	ENSMUSG00000066571	Mus musculus	7	-	35021726	35098570
66595	288	ENSMUSG00000066595	Mus musculus	1	-	192829711	192850069
66607	9588	ENSMUSG00000066607	Mus musculus	9	-	58336410	58347549
66620	6195	ENSMUSG00000066620	Mus musculus	7	-	31494755	31495282
66621	11315	ENSMUSG00000066621	Mus musculus	5	-	144956222	144984421
66637	11736	ENSMUSG00000066637	Mus musculus	12	-	9036803	9043200
66640	10158	ENSMUSG00000066640	Mus musculus	5	-	143628625	143657100
66643	10194	ENSMUSG00000066643	Mus musculus	12	-	8980853	9035652
66652	10412	ENSMUSG00000066652	Mus musculus	1	-	182823239	182829226
66667	9216	ENSMUSG00000066667	Mus musculus	1	-	179921567	180102835
66672	3664	ENSMUSG00000066672	Mus musculus	1	-	176299050	176299979
66682	386	ENSMUSG00000066682	Mus musculus	5	-	138309629	138312986
66684	386	ENSMUSG00000066684	Mus musculus	5	-	138293375	138299226
66687	5546	ENSMUSG00000066687	Mus musculus	9	-	48462416	48644050
66688	14700	ENSMUSG00000066688	Mus musculus	4	-	143204906	143208498
66704	8825	ENSMUSG00000066704	Mus musculus	7	-	27542206	27557646
66705	12318	ENSMUSG00000066705	Mus musculus	9	-	45178522	45204237
66720	6613	ENSMUSG00000066720	Mus musculus	17	-	23819963	23820616
66721	194	ENSMUSG00000066721	Mus musculus	7	-	25368857	25372660
66735	6246	ENSMUSG00000066735	Mus musculus	5	-	130417983	130458761
66747	11635	ENSMUSG00000066747	Mus musculus	9	-	37726135	37727197
66748	11611	ENSMUSG00000066748	Mus musculus	9	-	37704991	37705923
66750	11667	ENSMUSG00000066750	Mus musculus	9	-	37611474	37612521
66755	12671	ENSMUSG00000066755	Mus musculus	1	-	163424786	163435421
66756	8191	ENSMUSG00000066756	Mus musculus	7	-	18761843	18765963
66797	13794	ENSMUSG00000066797	Mus musculus	1	-	156051227	156052804
66798	3936	ENSMUSG00000066798	Mus musculus	2	-	37281023	37298691
66800	1192	ENSMUSG00000066800	Mus musculus	1	-	155600060	155609471
66814	16091	ENSMUSG00000066814	Mus musculus	7	-	11766865	11774150
66839	10326	ENSMUSG00000066839	Mus musculus	9	-	21876714	21889819
66842	6156	ENSMUSG00000066842	Mus musculus	1	-	152409654	152840565
66860	10794	ENSMUSG00000066860	Mus musculus	9	-	21092910	21095471
66861	12060	ENSMUSG00000066861	Mus musculus	5	-	121326151	121337607
66867	12060	ENSMUSG00000066867	Mus musculus	5	-	121236331	121245513
66877	11110	ENSMUSG00000066877	Mus musculus	1	-	43502596	43627360
66892	11991	ENSMUSG00000066892	Mus musculus	9	-	20442233	20449211
66894	15822	ENSMUSG00000066894	Mus musculus	5	-	117769275	117805014
66897	15718	ENSMUSG00000066897	Mus musculus	9	-	20064316	20065357
66900	13106	ENSMUSG00000066900	Mus musculus	5	-	117541691	117565939
66910	15714	ENSMUSG00000066910	Mus musculus	9	-	18792434	18793372
66938	10734	ENSMUSG00000066938	Mus musculus	17	-	80772558	80772881
66952	15419	ENSMUSG00000066952	Mus musculus	5	-	114806824	114814585
66964	5779	ENSMUSG00000066964	Mus musculus	5	-	113655929	113668283
66975	14790	ENSMUSG00000066975	Mus musculus	5	-	112675513	112681538
66979	4501	ENSMUSG00000066979	Mus musculus	7	-	138703920	138714686
67001	15361	ENSMUSG00000067001	Mus musculus	1	-	109319266	109349266
67006	15257	ENSMUSG00000067006	Mus musculus	1	-	108757752	108779925
67015	7981	ENSMUSG00000067015	Mus musculus	1	-	107660905	107661585
67028	16245	ENSMUSG00000067028	Mus musculus	1	-	101669342	102382519
