#Species A	Chromosome A	Start A	End A	Species B	Chromosome B	Start B	End B	Size	P value
Homo sapiens	8	42247986	42527272	Mus musculus	8	23573095	23817047	6	2.478E-34
Homo sapiens	8	42671719	42742776	Mus musculus	8	28479183	28524356	2	5.468E-8
Homo sapiens	8	42810975	43176122	Mus musculus	8	27054931	27273506	6	2.478E-34
Homo sapiens	8	10501269	11096258	Mus musculus	14	64413856	64653859	5	5.032E-28
Homo sapiens	8	11179410	11459516	Mus musculus	14	63991674	64162805	4	1.472E-21
Homo sapiens	8	11599162	11763055	Mus musculus	14	63741353	63864097	4	1.472E-21
Homo sapiens	8	11868855	11879508	Mus musculus	14	63652924	63668797	2	5.468E-8
Homo sapiens	8	21822336	22841366	Mus musculus	14	70240227	71178300	24	5.260E-134
Homo sapiens	8	22997813	23371115	Mus musculus	14	69955242	70184210	5	5.032E-28
Homo sapiens	8	23592878	23620056	Mus musculus	14	69789859	69812718	2	5.468E-8
Homo sapiens	8	24297916	24424839	Mus musculus	14	69115393	69200143	2	5.468E-8
Homo sapiens	8	24827188	24870541	Mus musculus	14	68700647	68743061	2	5.468E-8
Homo sapiens	8	25098204	25421353	Mus musculus	14	68294740	68551629	3	6.728E-15
Homo sapiens	8	27149738	27458403	Mus musculus	14	66703214	66980516	5	5.032E-28
Homo sapiens	8	27491966	28104584	Mus musculus	14	66149292	66600384	8	1.454E-46
Homo sapiens	8	28230568	28477878	Mus musculus	14	65821175	66044046	4	1.472E-21
Homo sapiens	8	28615050	29176560	Mus musculus	14	65271368	65699312	4	1.472E-21
Homo sapiens	8	56813874	56900557	Mus musculus	4	3476418	3543768	2	5.468E-8
Homo sapiens	8	57148169	57293728	Mus musculus	4	3761620	3870670	4	1.472E-21
Homo sapiens	8	59486377	59575275	Mus musculus	4	6118250	6202778	2	5.468E-8
Homo sapiens	8	59628282	59734940	Mus musculus	4	6292856	6381408	2	5.468E-8
Homo sapiens	8	62363104	62789560	Mus musculus	4	9196509	9596491	2	5.468E-8
Homo sapiens	8	64090197	64161152	Mus musculus	4	19935391	19993255	2	5.468E-8
Homo sapiens	8	87455369	87825017	Mus musculus	4	19207995	19636140	4	1.472E-21
Homo sapiens	8	90983269	91164283	Mus musculus	4	15808411	15941024	4	1.472E-21
Homo sapiens	8	91872954	92479554	Mus musculus	4	14432344	15076941	5	5.032E-28
Homo sapiens	8	94781911	94898322	Mus musculus	4	11966792	12099144	3	1.346E-14
Homo sapiens	8	95208566	95343733	Mus musculus	4	11631594	11745048	2	5.468E-8
Homo sapiens	8	95453365	95634864	Mus musculus	4	11413105	11542952	3	6.728E-15
Homo sapiens	8	95722262	96030770	Mus musculus	4	11083588	11313930	5	5.032E-28
Homo sapiens	8	97575058	98224894	Mus musculus	15	32850478	33524304	2	5.468E-8
Homo sapiens	8	98856461	99375797	Mus musculus	15	34167919	34608969	6	2.478E-34
Homo sapiens	8	99508426	99907085	Mus musculus	15	34767110	35085561	2	5.468E-8
Homo sapiens	8	100094670	100975071	Mus musculus	15	35301304	35867917	2	1.094E-7
Homo sapiens	8	101042453	101391503	Mus musculus	15	35939245	36212888	5	5.032E-28
Homo sapiens	8	101591981	101731069	Mus musculus	15	36407425	36485328	2	5.468E-8
Homo sapiens	8	102574162	103206311	Mus musculus	15	37163002	37722162	2	5.468E-8
Homo sapiens	8	103285908	103493671	Mus musculus	15	37853714	37978898	2	5.468E-8
Homo sapiens	8	104380276	104524376	Mus musculus	15	38837898	38978399	4	1.472E-21
Homo sapiens	8	105421228	105670344	Mus musculus	15	39577478	39775303	3	6.728E-15
Homo sapiens	8	107739270	107851648	Mus musculus	15	41279047	41701214	2	5.468E-8
Homo sapiens	8	110322325	110733798	Mus musculus	15	44207617	44619609	4	1.472E-21
Homo sapiens	8	117726237	117867997	Mus musculus	15	51618110	51714224	2	5.468E-8
Homo sapiens	8	120812196	121131937	Mus musculus	15	54846684	55084335	3	6.728E-15
Homo sapiens	8	121206533	121893910	Mus musculus	15	55139305	55738504	4	1.472E-21
Homo sapiens	8	123863082	124523441	Mus musculus	15	57526222	57990207	8	1.454E-46
Homo sapiens	8	124727096	124896869	Mus musculus	15	58146128	58289292	3	6.728E-15
Homo sapiens	8	125532243	125809840	Mus musculus	15	58704246	58913544	5	5.032E-28
Homo sapiens	8	126079901	126448543	Mus musculus	15	59146667	59433238	3	6.728E-15
Homo sapiens	8	130829625	131021182	Mus musculus	15	63607526	63892010	2	5.468E-8
Homo sapiens	8	132985549	133167084	Mus musculus	15	65618602	65743849	2	5.468E-8
Homo sapiens	8	133653631	134378680	Mus musculus	15	66211421	66801203	7	1.660E-40
Homo sapiens	8	140693986	142080514	Mus musculus	15	72342549	73253621	5	5.032E-28
Homo sapiens	8	142207902	142307855	Mus musculus	15	73342990	73455174	2	5.468E-8
Homo sapiens	8	142435767	142510802	Mus musculus	15	73525037	73587656	2	5.468E-8
Homo sapiens	8	143758877	143865010	Mus musculus	15	74545282	74593992	6	2.478E-34
Homo sapiens	8	144310709	144370418	Mus musculus	15	75395177	75428642	2	5.468E-8
Homo sapiens	8	144462910	144996188	Mus musculus	15	75487465	75921935	17	3.815E-97
Homo sapiens	8	145061309	145267562	Mus musculus	15	76001406	76201833	12	1.439E-69
Homo sapiens	8	145388991	145395033	Mus musculus	15	76283572	76307682	2	2.187E-7
Homo sapiens	8	145456928	145804869	Mus musculus	15	76283572	76648581	23	1.066E-127
Homo sapiens	8	145917715	146097650	Mus musculus	15	76682578	76755878	5	5.032E-28
Homo sapiens	8	48336095	49137003	Mus musculus	16	15555598	16146944	4	2.944E-21
Homo sapiens	8	97311911	97415950	Mus musculus	13	67001556	67098944	3	1.346E-14
Homo sapiens	8	54926921	55223011	Mus musculus	1	4764533	5009460	4	1.472E-21
Homo sapiens	8	67503817	67976564	Mus musculus	1	9535539	9912608	7	1.660E-40
Homo sapiens	8	68062925	68418466	Mus musculus	1	9958713	10222575	4	1.472E-21
Homo sapiens	8	70541427	70909762	Mus musculus	1	12708610	12981258	2	5.468E-8
Homo sapiens	8	71126574	71478574	Mus musculus	1	13103509	13364164	2	5.468E-8
Homo sapiens	8	71648227	71810730	Mus musculus	1	13554783	13691804	3	6.728E-15
Homo sapiens	8	74083661	74198514	Mus musculus	1	15795739	15882803	2	1.094E-7
Homo sapiens	8	74495160	74923937	Mus musculus	1	16218891	16593796	2	5.468E-8
Homo sapiens	8	75019927	75103859	Mus musculus	1	16632849	16699686	3	6.728E-15
Homo sapiens	8	75309493	75441888	Mus musculus	1	16987445	17154329	2	5.468E-8
Homo sapiens	17	6007	202576	Mus musculus	11	75582593	75739393	2	5.468E-8
Homo sapiens	17	260434	295959	Mus musculus	11	75813475	75841284	2	5.468E-8
Homo sapiens	17	369118	1029881	Mus musculus	11	75859728	76391229	8	1.454E-46
Homo sapiens	17	1120603	1151031	Mus musculus	11	76485972	76512164	2	5.468E-8
Homo sapiens	17	1272226	1787865	Mus musculus	11	75007302	75520410	15	1.375E-86
Homo sapiens	17	1880154	2361930	Mus musculus	11	74584365	75004693	9	1.611E-52
Homo sapiens	17	2443686	2554594	Mus musculus	11	74462378	74537839	2	5.468E-8
Homo sapiens	17	2646478	2943040	Mus musculus	11	74178173	74403688	2	5.468E-8
Homo sapiens	17	3247148	4216718	Mus musculus	11	72420763	73754727	20	4.588E-113
Homo sapiens	17	4283968	4458363	Mus musculus	11	72202666	72363740	5	5.032E-28
Homo sapiens	17	4480970	4940392	Mus musculus	11	70157659	70586428	23	6.662E-129
Homo sapiens	17	5052980	5511883	Mus musculus	11	70604434	70840856	8	1.454E-46
Homo sapiens	17	6267784	6675784	Mus musculus	11	71842226	72175944	11	3.650E-64
Homo sapiens	17	6840128	7793619	Mus musculus	11	69112989	70068843	56	3.528E-283
Homo sapiens	17	7846713	8474804	Mus musculus	11	68505417	69050538	19	8.372E-108
Homo sapiens	17	8573977	8756559	Mus musculus	11	68245650	68411456	4	1.472E-21
Homo sapiens	17	8865584	10042593	Mus musculus	11	67268939	68214325	9	1.611E-52
Homo sapiens	17	10132108	10393704	Mus musculus	11	66984722	67185088	5	5.032E-28
Homo sapiens	17	10472568	10574371	Mus musculus	11	66838659	66915788	4	1.472E-21
Homo sapiens	17	11107397	11987865	Mus musculus	11	65501746	66339466	4	1.472E-21
Homo sapiens	17	12509939	12862063	Mus musculus	11	64792537	65083482	3	6.728E-15
Homo sapiens	17	15073822	15185683	Mus musculus	11	62875161	62973048	2	5.468E-8
Homo sapiens	17	15788956	16335889	Mus musculus	11	62062486	62462025	9	1.611E-52
Homo sapiens	17	16886799	17191702	Mus musculus	11	59476009	59690032	5	5.032E-28
Homo sapiens	17	17321025	17435719	Mus musculus	11	59761752	59859979	3	6.728E-15
Homo sapiens	17	17525512	18053993	Mus musculus	11	59918515	60369407	9	1.611E-52
Homo sapiens	17	18069661	18207581	Mus musculus	11	60513225	60624663	6	2.478E-34
Homo sapiens	17	18588051	18650752	Mus musculus	11	62633733	62708687	2	5.468E-8
Homo sapiens	17	18700367	19003214	Mus musculus	11	61466823	61575566	4	1.472E-21
Homo sapiens	17	19081302	19261179	Mus musculus	11	61261946	61393187	5	5.032E-28
Homo sapiens	17	19614736	20162931	Mus musculus	11	61591005	62036515	3	6.728E-15
Homo sapiens	17	20970850	21159118	Mus musculus	11	60644181	60766281	4	1.472E-21
Homo sapiens	17	22807797	23000706	Mus musculus	11	78776485	78959909	2	1.640E-7
Homo sapiens	17	23670248	23757355	Mus musculus	11	78279199	78364215	9	1.611E-52
Homo sapiens	17	23824791	24531533	Mus musculus	11	77576783	78235736	23	6.662E-129
Homo sapiens	17	24598001	24645262	Mus musculus	11	77499641	77555294	2	5.468E-8
Homo sapiens	17	24742069	25877957	Mus musculus	11	76540104	77421317	14	4.465E-81
Homo sapiens	17	26133852	26351051	Mus musculus	11	79860026	80013255	5	5.032E-28
Homo sapiens	17	26446121	26889356	Mus musculus	11	79153394	79511524	5	1.006E-27
Homo sapiens	17	27214303	27352162	Mus musculus	11	79745823	79847624	2	5.468E-8
Homo sapiens	17	27493586	29507664	Mus musculus	11	80022574	81781686	10	2.204E-58
Homo sapiens	17	29606409	29639312	Mus musculus	11	81849079	81876451	3	1.346E-14
Homo sapiens	17	30279053	30618521	Mus musculus	11	82532762	82776443	9	1.611E-52
Homo sapiens	17	30701437	30888828	Mus musculus	11	82793812	83028638	2	2.187E-7
Homo sapiens	17	30925928	31231490	Mus musculus	11	83108147	83344020	9	1.611E-52
Homo sapiens	17	31334805	31457778	Mus musculus	11	83388163	83478182	3	2.691E-14
Homo sapiens	17	31546384	31667624	Mus musculus	11	83461346	83478182	2	2.187E-7
Homo sapiens	17	31916586	32039510	Mus musculus	11	84626565	84729850	6	2.478E-34
Homo sapiens	17	32368612	33179182	Mus musculus	11	83664371	84339037	9	1.611E-52
Homo sapiens	17	33605602	33809541	Mus musculus	11	97067176	97259856	4	2.944E-21
Homo sapiens	17	33876678	34015709	Mus musculus	11	97276910	97436440	2	1.094E-7
Homo sapiens	17	34081482	34377181	Mus musculus	11	97488703	97745468	9	1.611E-52
Homo sapiens	17	34473083	34942044	Mus musculus	11	97784553	98112878	8	1.454E-46
Homo sapiens	17	35013548	35975250	Mus musculus	11	98187861	99016391	30	6.386E-164
Homo sapiens	17	36157798	36451239	Mus musculus	11	99177160	99452653	13	1.664E-75
Homo sapiens	17	36515110	36570509	Mus musculus	11	99633028	99699380	3	4.037E-14
Homo sapiens	17	36558702	36570509	Mus musculus	11	99488538	99527274	2	3.281E-7
Homo sapiens	17	36711604	36807370	Mus musculus	11	99839339	99911865	4	1.472E-21
Homo sapiens	17	36869291	37034355	Mus musculus	11	99942171	100122303	10	6.613E-58
Homo sapiens	17	37122139	38727115	Mus musculus	11	100195721	101453102	57	7.884E-288
Homo sapiens	17	38916860	38979288	Mus musculus	11	101594270	101646685	2	5.468E-8
Homo sapiens	17	39186629	39375359	Mus musculus	11	101823776	101962633	6	2.478E-34
Homo sapiens	17	39437558	39992433	Mus musculus	11	102006827	102467886	18	8.466E-103
Homo sapiens	17	40098012	40122656	Mus musculus	11	102526899	102559048	2	5.468E-8
Homo sapiens	17	40192094	40750197	Mus musculus	11	102622893	103128715	17	1.908E-97
Homo sapiens	17	40827058	40923893	Mus musculus	11	103192811	103273978	2	1.094E-7
Homo sapiens	17	41217449	41625943	Mus musculus	11	103994128	104330175	4	1.472E-21
Homo sapiens	17	42023391	42411372	Mus musculus	11	103510823	103815338	5	5.032E-28
Homo sapiens	17	42552625	42873674	Mus musculus	11	104363847	104637689	4	1.472E-21
Homo sapiens	17	42963603	43178484	Mus musculus	11	96959321	97141890	4	2.944E-21
Homo sapiens	17	43239732	43862599	Mus musculus	11	96325941	96930218	13	1.664E-75
Homo sapiens	17	43961806	44058834	Mus musculus	11	96132644	96228990	9	1.611E-52
Homo sapiens	17	44157132	44488506	Mus musculus	11	95824046	96058759	8	1.454E-46
Homo sapiens	17	44565154	44663127	Mus musculus	11	95685814	95776185	4	1.472E-21
Homo sapiens	17	45008219	45280378	Mus musculus	11	95122843	95375879	6	2.478E-34
Homo sapiens	17	45401561	45427587	Mus musculus	11	94981449	95007577	2	5.468E-8
Homo sapiens	17	45488730	45633999	Mus musculus	11	94797567	94938028	7	1.660E-40
Homo sapiens	17	45778392	46185069	Mus musculus	11	94152453	94538807	14	1.786E-80
Homo sapiens	17	46267770	46296377	Mus musculus	11	94072753	94104021	2	5.468E-8
Homo sapiens	17	46612936	46730289	Mus musculus	11	93720557	93808299	2	5.468E-8
Homo sapiens	17	50333203	50596448	Mus musculus	11	90341250	90548915	3	6.728E-15
Homo sapiens	17	51151989	51209733	Mus musculus	11	89844744	89897819	2	5.468E-8
Homo sapiens	17	52224273	52439123	Mus musculus	11	88785336	88954354	5	5.032E-28
Homo sapiens	17	53271841	53335749	Mus musculus	11	87912751	88025004	2	5.468E-8
Homo sapiens	17	53403909	53439706	Mus musculus	11	87861173	87898225	2	5.468E-8
Homo sapiens	17	53587514	54833877	Mus musculus	11	86749927	87728406	21	2.772E-118
Homo sapiens	17	54997668	55396899	Mus musculus	11	86298201	86621108	7	3.321E-40
Homo sapiens	17	55582079	55958362	Mus musculus	11	84771290	85048600	4	7.360E-21
Homo sapiens	17	56032336	56916446	Mus musculus	11	85124777	85729597	4	1.472E-21
Homo sapiens	17	57114767	57497425	Mus musculus	11	85871638	86171027	3	6.728E-15
Homo sapiens	17	57811646	58239427	Mus musculus	11	104953533	105251752	5	2.013E-27
Homo sapiens	17	58631880	59794505	Mus musculus	11	105451300	106611942	21	1.386E-118
Homo sapiens	17	59875901	60088854	Mus musculus	11	106612517	106781715	5	5.032E-28
Homo sapiens	17	61062121	61655992	Mus musculus	11	108256624	108721929	2	5.468E-8
Homo sapiens	17	62391475	62671774	Mus musculus	11	107409270	107656008	3	6.728E-15
Homo sapiens	17	62766381	63170772	Mus musculus	11	107027977	107365027	3	6.728E-15
Homo sapiens	17	63755310	64109125	Mus musculus	11	109287260	109583570	6	4.955E-34
Homo sapiens	17	64375028	64649610	Mus musculus	11	109795587	110113042	3	6.728E-15
Homo sapiens	17	65583021	65687755	Mus musculus	11	110829347	110936965	2	5.468E-8
Homo sapiens	17	68672755	69015332	Mus musculus	11	113480790	113927265	7	1.660E-40
Homo sapiens	17	69711390	69958314	Mus musculus	11	114529862	114733931	6	2.478E-34
Homo sapiens	17	70028908	70053877	Mus musculus	11	114751355	114863194	2	1.094E-7
Homo sapiens	17	70117621	72286931	Mus musculus	11	114913234	116736949	63	1.026E-312
Homo sapiens	17	73556589	73748662	Mus musculus	11	117515603	117726857	9	3.222E-52
Homo sapiens	17	73864459	73974464	Mus musculus	11	117827403	117964839	3	6.728E-15
Homo sapiens	17	74181725	74990275	Mus musculus	11	117993542	118772911	9	1.611E-52
Homo sapiens	17	75319276	75427808	Mus musculus	11	118849501	118947455	4	1.472E-21
Homo sapiens	17	75689950	75841890	Mus musculus	11	119129340	119242338	5	5.032E-28
Homo sapiens	17	75928321	76064999	Mus musculus	11	119270481	119409134	3	6.728E-15
Homo sapiens	17	76133220	76883691	Mus musculus	11	119465012	120012626	7	1.660E-40
Homo sapiens	17	77110153	77298446	Mus musculus	11	120222848	120359738	11	3.650E-64
Homo sapiens	17	77384657	78646005	Mus musculus	11	120411289	121578697	39	1.303E-206
Homo sapiens	16	162875	402487	Mus musculus	17	26218156	26423976	11	1.095E-63
Homo sapiens	16	517857	976979	Mus musculus	17	25571278	26122625	26	4.175E-144
Homo sapiens	16	1143739	1867442	Mus musculus	17	24966014	25570728	27	8.346E-149
Homo sapiens	16	1901465	2330748	Mus musculus	17	24488991	24895628	26	4.175E-144
Homo sapiens	16	2419396	2519732	Mus musculus	17	24292802	24388270	6	2.478E-34
Homo sapiens	16	2606123	2710553	Mus musculus	17	24175210	24287891	3	6.728E-15
Homo sapiens	16	2742331	2811721	Mus musculus	17	23940154	24010081	5	1.510E-27
Homo sapiens	16	2954218	3132805	Mus musculus	17	23693737	23882800	13	1.664E-75
Homo sapiens	6	29493036	29540084	Mus musculus	17	37222176	37363086	3	1.346E-14
Homo sapiens	6	29631368	29766468	Mus musculus	17	37139487	37332782	5	1.006E-27
Homo sapiens	6	30132509	30289183	Mus musculus	17	36974086	37102567	9	3.222E-52
Homo sapiens	6	30402600	30422649	Mus musculus	17	36392618	36408949	2	5.468E-8
Homo sapiens	6	30621675	30820306	Mus musculus	17	35958629	36126407	14	4.465E-81
Homo sapiens	6	30956784	31002212	Mus musculus	17	35793205	35841084	3	6.728E-15
Homo sapiens	6	31186982	31239971	Mus musculus	17	35650626	35705890	5	5.032E-28
Homo sapiens	6	31605975	32299822	Mus musculus	17	34701240	35390625	50	1.908E-256
Homo sapiens	6	32469724	32520801	Mus musculus	17	34478897	34506437	2	5.468E-8
Homo sapiens	6	32888530	33085367	Mus musculus	17	34229333	34390850	9	1.611E-52
Homo sapiens	6	33238436	33398769	Mus musculus	17	34046463	34203187	14	4.465E-81
Homo sapiens	6	33467598	33533296	Mus musculus	17	27054036	27111947	5	1.006E-27
Homo sapiens	6	33648302	33864890	Mus musculus	17	27156759	27341367	6	2.478E-34
Homo sapiens	6	34312628	34468419	Mus musculus	17	27693598	27760404	2	1.094E-7
Homo sapiens	6	34541883	34772603	Mus musculus	17	27792454	27957487	3	6.728E-15
Homo sapiens	6	34833275	35217104	Mus musculus	17	27977067	28217529	5	5.032E-28
Homo sapiens	6	35290168	35588631	Mus musculus	17	28279261	28502127	8	1.454E-46
Homo sapiens	6	35649345	35899830	Mus musculus	17	28536040	28720526	5	5.032E-28
Homo sapiens	6	36019273	36679113	Mus musculus	17	28774728	29179039	10	4.409E-58
Homo sapiens	6	36754465	37489422	Mus musculus	17	29230717	29516498	7	1.660E-40
Homo sapiens	6	37245943	37408723	Mus musculus	17	29627757	29743751	3	6.728E-15
Homo sapiens	6	37508991	37575678	Mus musculus	17	29751776	29853956	2	5.468E-8
Homo sapiens	6	37895285	38671821	Mus musculus	17	30142032	30713110	2	5.468E-8
Homo sapiens	6	38751682	39163497	Mus musculus	17	30729811	31073455	3	6.728E-15
Homo sapiens	6	39868120	40010229	Mus musculus	17	49567735	49703662	2	5.468E-8
Homo sapiens	6	41102750	41362435	Mus musculus	17	48371935	48608007	10	2.204E-58
Homo sapiens	6	41622142	42124402	Mus musculus	17	47730491	48061594	11	3.650E-64
Homo sapiens	6	42126229	42527767	Mus musculus	17	47277891	47639236	8	1.454E-46
Homo sapiens	6	42639778	43763506	Mus musculus	17	46247965	47147469	37	1.574E-197
Homo sapiens	6	44189353	44525608	Mus musculus	17	45528841	45835443	11	3.650E-64
Homo sapiens	6	44904447	45626796	Mus musculus	17	44632936	45256233	2	5.468E-8
Homo sapiens	6	46205689	46811038	Mus musculus	17	43705644	44242757	7	1.660E-40
Homo sapiens	6	46869085	47030639	Mus musculus	17	43526415	43639706	2	5.468E-8
Homo sapiens	6	47553484	47797716	Mus musculus	17	42793840	43013377	3	6.728E-15
Homo sapiens	6	47857757	47955530	Mus musculus	17	42639332	42748262	2	5.468E-8
Homo sapiens	6	49506958	49789233	Mus musculus	17	40901686	41097848	6	2.478E-34
Homo sapiens	6	155453115	155677311	Mus musculus	17	3397207	3557713	2	5.468E-8
Homo sapiens	6	157536251	158014964	Mus musculus	17	5411305	5753891	2	5.468E-8
Homo sapiens	6	158164282	158535008	Mus musculus	17	5886917	6085132	4	1.472E-21
Homo sapiens	6	158653680	158976448	Mus musculus	17	6106891	6305783	2	2.187E-7
Homo sapiens	6	158877454	159105889	Mus musculus	17	6407216	6466357	2	6.562E-7
Homo sapiens	6	158877454	159105889	Mus musculus	17	6600835	6679001	3	2.422E-13
Homo sapiens	6	158877454	159160432	Mus musculus	17	6814821	6987133	4	5.299E-20
Homo sapiens	6	159317300	159386172	Mus musculus	17	7108762	7165505	2	2.187E-7
Homo sapiens	6	159317300	159386172	Mus musculus	17	8118885	8172689	2	2.187E-7
Homo sapiens	6	160020141	160161725	Mus musculus	17	13086970	13208219	6	2.478E-34
Homo sapiens	6	160310121	160618660	Mus musculus	17	12777055	12962530	3	6.728E-15
Homo sapiens	6	161332806	161615097	Mus musculus	17	12312150	12511614	2	5.468E-8
Homo sapiens	6	165613156	165995578	Mus musculus	17	8718237	9201181	2	5.468E-8
Homo sapiens	6	166640733	166716476	Mus musculus	17	8476678	8536977	3	1.346E-14
Homo sapiens	6	167263003	167472619	Mus musculus	17	8321463	8449992	3	1.346E-14
Homo sapiens	6	167624793	167676167	Mus musculus	17	7555253	7583639	2	1.094E-7
Homo sapiens	6	169599232	169923605	Mus musculus	17	14955679	15201178	5	3.019E-27
Homo sapiens	6	170433223	170556161	Mus musculus	17	15504322	15570544	2	5.468E-8
Homo sapiens	6	170686133	170735673	Mus musculus	17	15612924	15664245	3	6.728E-15
Homo sapiens	21	42356137	42874619	Mus musculus	17	31091624	31487569	9	3.222E-52
